"","business_id","stars","cat"
"0",18567,2,2
"1",18567,5,2
"2",18567,5,2
"3",18567,2,2
"4",18567,1,2
"5",18567,2,2
"6",18567,4,2
"7",18567,3,2
"8",18567,5,2
"9",18567,4,2
"10",45714,5,2
"11",45714,1,2
"12",45714,4,2
"13",137604,5,2
"14",137604,1,2
"15",137604,1,2
"16",82064,1,2
"17",82064,1,2
"18",82064,2,2
"19",157097,1,2
"20",157097,5,2
"21",157097,2,2
"22",181677,4,2
"23",181677,1,2
"24",181677,3,2
"25",181677,4,2
"26",15984,5,2
"27",15984,1,2
"28",15984,1,2
"29",130253,3,2
"30",130253,2,2
"31",130253,5,2
"32",125028,1,2
"33",125028,1,2
"34",125028,2,2
"35",125028,1,2
"36",87527,1,2
"37",87527,1,2
"38",87527,3,2
"39",9076,5,2
"40",9076,1,2
"41",9076,5,2
"42",84855,1,2
"43",84855,5,2
"44",84855,4,2
"45",191265,4,2
"46",191265,4,2
"47",191265,1,2
"48",191265,4,2
"49",191265,5,2
"50",191265,1,2
"51",191265,4,2
"52",191265,1,2
"53",112952,1,2
"54",112952,4,2
"55",112952,1,2
"56",112952,5,2
"57",112952,1,2
"58",81334,1,2
"59",81334,1,2
"60",81334,3,2
"61",47845,5,2
"62",47845,5,2
"63",47845,4,2
"64",69745,1,2
"65",69745,3,2
"66",69745,5,2
"67",25041,1,2
"68",25041,1,2
"69",25041,2,2
"70",25041,1,2
"71",25041,1,2
"72",25041,2,2
"73",181011,4,2
"74",181011,1,2
"75",181011,5,2
"76",53694,1,2
"77",53694,1,2
"78",53694,1,2
"79",103949,4,2
"80",103949,1,2
"81",103949,2,2
"82",140226,4,2
"83",140226,2,2
"84",140226,5,2
"85",140226,5,2
"86",140226,4,2
"87",140226,4,2
"88",111513,5,2
"89",111513,4,2
"90",111513,1,2
"91",111513,4,2
"92",111513,1,2
"93",124170,3,2
"94",124170,3,2
"95",124170,5,2
"96",124170,1,2
"97",124170,1,2
"98",99186,1,2
"99",99186,1,2
"100",99186,4,2
"101",106788,4,2
"102",106788,5,2
"103",106788,4,2
"104",17512,1,2
"105",17512,3,2
"106",17512,1,2
"107",17512,1,2
"108",182172,3,2
"109",182172,4,2
"110",182172,1,2
"111",182172,3,2
"112",182172,4,2
"113",61481,5,2
"114",61481,1,2
"115",61481,1,2
"116",61481,1,2
"117",126876,4,2
"118",126876,4,2
"119",126876,1,2
"120",126876,5,2
"121",126876,5,2
"122",28935,4,2
"123",28935,1,2
"124",28935,1,2
"125",28935,2,2
"126",28935,1,2
"127",28935,1,2
"128",76362,5,2
"129",76362,2,2
"130",76362,5,2
"131",141908,1,2
"132",141908,1,2
"133",141908,3,2
"134",128192,1,2
"135",128192,2,2
"136",128192,1,2
"137",128192,1,2
"138",128192,2,2
"139",110148,1,2
"140",110148,1,2
"141",110148,2,2
"142",49334,1,2
"143",49334,3,2
"144",49334,1,2
"145",49334,1,2
"146",49334,1,2
"147",49334,4,2
"148",49334,5,2
"149",49334,1,2
"150",49334,1,2
"151",49334,1,2
"152",49334,1,2
"153",49334,1,2
"154",49334,1,2
"155",49334,5,2
"156",188242,1,2
"157",188242,5,2
"158",188242,5,2
"159",188242,1,2
"160",181809,3,2
"161",181809,4,2
"162",181809,5,2
"163",181809,1,2
"164",181809,4,2
"165",181809,1,2
"166",181809,5,2
"167",181809,4,2
"168",181809,1,2
"169",181809,5,2
"170",181809,3,2
"171",181809,1,2
"172",89047,1,2
"173",89047,4,2
"174",89047,1,2
"175",89047,1,2
"176",89047,4,2
"177",89047,1,2
"178",89047,5,2
"179",78147,4,2
"180",78147,1,2
"181",78147,1,2
"182",78147,5,2
"183",78147,2,2
"184",78147,5,2
"185",78147,2,2
"186",78147,1,2
"187",78147,1,2
"188",78147,5,2
"189",78147,1,2
"190",78147,5,2
"191",78147,5,2
"192",78147,1,2
"193",78147,1,2
"194",78147,5,2
"195",78147,1,2
"196",78147,3,2
"197",78147,2,2
"198",78147,1,2
"199",78147,1,2
"200",78147,3,2
"201",61469,1,2
"202",61469,1,2
"203",61469,5,2
"204",61469,1,2
"205",61469,2,2
"206",61469,1,2
"207",61469,5,2
"208",61469,1,2
"209",61469,4,2
"210",61469,2,2
"211",61469,1,2
"212",180090,2,2
"213",180090,1,2
"214",180090,4,2
"215",180090,5,2
"216",180090,3,2
"217",180090,1,2
"218",180090,4,2
"219",180090,1,2
"220",180090,1,2
"221",180090,1,2
"222",180090,1,2
"223",180090,1,2
"224",180090,3,2
"225",180090,1,2
"226",180090,1,2
"227",180090,2,2
"228",180090,1,2
"229",180090,3,2
"230",180090,1,2
"231",180090,1,2
"232",180090,1,2
"233",180090,1,2
"234",180090,5,2
"235",180090,1,2
"236",180090,2,2
"237",180090,5,2
"238",180090,1,2
"239",180090,1,2
"240",180090,1,2
"241",180090,1,2
"242",180090,1,2
"243",180090,1,2
"244",180090,3,2
"245",122010,3,2
"246",122010,1,2
"247",122010,1,2
"248",122010,1,2
"249",122010,2,2
"250",122010,2,2
"251",122010,5,2
"252",122010,1,2
"253",122010,5,2
"254",122010,5,2
"255",122010,5,2
"256",122010,5,2
"257",122010,5,2
"258",122010,5,2
"259",122010,1,2
"260",122010,5,2
"261",122010,1,2
"262",122010,5,2
"263",122010,1,2
"264",122010,4,2
"265",122010,1,2
"266",122010,4,2
"267",122010,2,2
"268",122010,1,2
"269",122010,3,2
"270",122010,1,2
"271",122010,3,2
"272",122010,1,2
"273",122010,1,2
"274",122010,3,2
"275",122010,5,2
"276",122010,4,2
"277",122010,1,2
"278",122010,1,2
"279",122010,5,2
"280",122010,1,2
"281",122010,5,2
"282",12116,4,2
"283",12116,3,2
"284",12116,5,2
"285",12116,1,2
"286",12116,3,2
"287",12116,5,2
"288",12116,4,2
"289",12116,5,2
"290",12116,4,2
"291",12116,1,2
"292",12116,5,2
"293",12116,1,2
"294",12116,5,2
"295",12116,5,2
"296",12116,5,2
"297",12116,1,2
"298",12116,5,2
"299",12116,1,2
"300",12116,3,2
"301",12116,5,2
"302",12116,3,2
"303",173471,4,2
"304",173471,4,2
"305",173471,5,2
"306",173471,4,2
"307",173471,1,2
"308",173471,5,2
"309",173471,2,2
"310",173471,5,2
"311",173471,5,2
"312",173471,2,2
"313",173471,4,2
"314",173471,5,2
"315",173471,3,2
"316",173471,1,2
"317",173471,1,2
"318",173471,1,2
"319",173471,1,2
"320",173471,1,2
"321",173471,5,2
"322",187807,5,2
"323",187807,2,2
"324",187807,1,2
"325",187807,4,2
"326",187807,1,2
"327",64134,3,2
"328",64134,4,2
"329",64134,2,2
"330",64134,5,2
"331",64134,1,2
"332",64134,5,2
"333",64134,2,2
"334",64134,4,2
"335",64134,1,2
"336",64134,1,2
"337",64134,1,2
"338",64134,1,2
"339",64134,3,2
"340",64134,1,2
"341",64134,1,2
"342",64134,1,2
"343",64134,1,2
"344",64134,1,2
"345",64134,5,2
"346",64134,4,2
"347",64134,1,2
"348",64134,1,2
"349",64134,1,2
"350",64134,1,2
"351",64134,1,2
"352",122228,1,2
"353",122228,1,2
"354",122228,5,2
"355",122228,1,2
"356",122228,1,2
"357",122228,1,2
"358",122228,5,2
"359",122228,5,2
"360",122228,4,2
"361",122228,2,2
"362",122228,1,2
"363",122228,2,2
"364",122228,5,2
"365",122228,5,2
"366",122228,5,2
"367",42953,4,2
"368",42953,1,2
"369",42953,1,2
"370",42953,1,2
"371",42953,2,2
"372",42953,3,2
"373",42953,4,2
"374",42953,4,2
"375",42953,1,2
"376",175400,1,2
"377",175400,1,2
"378",175400,5,2
"379",175400,1,2
"380",175400,1,2
"381",175400,1,2
"382",175400,4,2
"383",175400,1,2
"384",175400,5,2
"385",175400,1,2
"386",175400,1,2
"387",30067,1,2
"388",30067,1,2
"389",30067,3,2
"390",30067,3,2
"391",30067,1,2
"392",30067,1,2
"393",30067,2,2
"394",30067,1,2
"395",30067,1,2
"396",30067,1,2
"397",30067,3,2
"398",30067,1,2
"399",30067,1,2
"400",30067,1,2
"401",30067,2,2
"402",30067,3,2
"403",30067,1,2
"404",30067,1,2
